date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:06:15	5003/5003	---MCZ	200	added ('OK')	text/html	etag:W/%2264802886-138b%22	https://www.kreadoai.com/	C:/My%20Web%20Sites/rotimi/www.kreadoai.com/index.html	(from )
10:06:16	1429/1429	---MCZ	200	added ('OK')	image/png	etag:W/%2264802884-595%22	https://www.kreadoai.com/favicon.png	C:/My%20Web%20Sites/rotimi/www.kreadoai.com/favicon.png	(from https://www.kreadoai.com/)
10:06:17	396536/396536	---M-Z	200	added ('OK')	application/javascript	etag:%2264802887-21256%22	https://www.kreadoai.com/assets/index-4249bb9b.js	C:/My%20Web%20Sites/rotimi/www.kreadoai.com/assets/index-4249bb9b.js	(from https://www.kreadoai.com/)
10:06:17	25569/25569	---M-Z	200	added ('OK')	text/css	etag:%2264802887-14a2%22	https://www.kreadoai.com/assets/index-7fde292a.css	C:/My%20Web%20Sites/rotimi/www.kreadoai.com/assets/index-7fde292a.css	(from https://www.kreadoai.com/)
10:06:18	29889/29889	---M-Z	200	added ('OK')	application/javascript	etag:3aa40d6e4e4c9c678fb0d0372c8b4212	https://hm.baidu.com/hm.js?c3beaed049162a552c7416492a8d2943	C:/My%20Web%20Sites/rotimi/hm.baidu.com/hm79d5.js	(from https://www.kreadoai.com/)
10:06:18	309828/309828	---M-Z	200	added ('OK')	application/octet-stream	etag:%2264802887-23faa%22	https://www.kreadoai.com/assets/Inter-Regular-41ab0f70.ttf	C:/My%20Web%20Sites/rotimi/www.kreadoai.com/assets/Inter-Regular-41ab0f70.ttf	(from https://www.kreadoai.com/assets/index-7fde292a.css)
10:06:19	315756/315756	---M-Z	200	added ('OK')	application/octet-stream	etag:%2264802887-267f9%22	https://www.kreadoai.com/assets/Inter-SemiBold-e8cbc2b8.ttf	C:/My%20Web%20Sites/rotimi/www.kreadoai.com/assets/Inter-SemiBold-e8cbc2b8.ttf	(from https://www.kreadoai.com/assets/index-7fde292a.css)
10:06:19	316100/316100	---M-Z	200	added ('OK')	application/octet-stream	etag:%2264802887-26a91%22	https://www.kreadoai.com/assets/Inter-Bold-790c108b.ttf	C:/My%20Web%20Sites/rotimi/www.kreadoai.com/assets/Inter-Bold-790c108b.ttf	(from https://www.kreadoai.com/assets/index-7fde292a.css)
10:06:19	314712/314712	---M-Z	200	added ('OK')	application/octet-stream	etag:%2264802887-26325%22	https://www.kreadoai.com/assets/Inter-Medium-10d48331.ttf	C:/My%20Web%20Sites/rotimi/www.kreadoai.com/assets/Inter-Medium-10d48331.ttf	(from https://www.kreadoai.com/assets/index-7fde292a.css)
10:06:19	152860/152860	---M-Z	200	added ('OK')	application/octet-stream	etag:%2264802887-10a25%22	https://www.kreadoai.com/assets/Poppins-Medium-fcff04f4.ttf	C:/My%20Web%20Sites/rotimi/www.kreadoai.com/assets/Poppins-Medium-fcff04f4.ttf	(from https://www.kreadoai.com/assets/index-7fde292a.css)
10:06:20	457280/457280	---M-Z	200	added ('OK')	application/octet-stream	etag:%2264802887-27130%22	https://www.kreadoai.com/assets/Poppins-Medium-fae23463.otf	C:/My%20Web%20Sites/rotimi/www.kreadoai.com/assets/Poppins-Medium-fae23463.otf	(from https://www.kreadoai.com/assets/index-7fde292a.css)
10:06:20	70436/70436	---M-Z	200	added ('OK')	font/woff	etag:%2264802887-11337%22	https://www.kreadoai.com/assets/Poppins-Medium-cf842f0f.woff	C:/My%20Web%20Sites/rotimi/www.kreadoai.com/assets/Poppins-Medium-cf842f0f.woff	(from https://www.kreadoai.com/assets/index-7fde292a.css)
10:06:20	150292/150292	---M-Z	200	added ('OK')	application/octet-stream	etag:%2264802887-10985%22	https://www.kreadoai.com/assets/Poppins-Bold-1984efdd.ttf	C:/My%20Web%20Sites/rotimi/www.kreadoai.com/assets/Poppins-Bold-1984efdd.ttf	(from https://www.kreadoai.com/assets/index-7fde292a.css)
10:06:20	440044/440044	---M-Z	200	added ('OK')	application/octet-stream	etag:%2264802887-2686f%22	https://www.kreadoai.com/assets/Poppins-Bold-56c9137f.otf	C:/My%20Web%20Sites/rotimi/www.kreadoai.com/assets/Poppins-Bold-56c9137f.otf	(from https://www.kreadoai.com/assets/index-7fde292a.css)
10:06:20	70232/70232	---M-Z	200	added ('OK')	font/woff	etag:%2264802887-11270%22	https://www.kreadoai.com/assets/Poppins-Bold-14964aef.woff	C:/My%20Web%20Sites/rotimi/www.kreadoai.com/assets/Poppins-Bold-14964aef.woff	(from https://www.kreadoai.com/assets/index-7fde292a.css)
10:06:21	151516/151516	---M-Z	200	added ('OK')	application/octet-stream	etag:%2264802887-10bf7%22	https://www.kreadoai.com/assets/Poppins-SemiBold-dae40ca7.ttf	C:/My%20Web%20Sites/rotimi/www.kreadoai.com/assets/Poppins-SemiBold-dae40ca7.ttf	(from https://www.kreadoai.com/assets/index-7fde292a.css)
10:06:21	459252/459252	---M-Z	200	added ('OK')	application/octet-stream	etag:%2264802887-2766c%22	https://www.kreadoai.com/assets/Poppins-SemiBold-37504a1d.otf	C:/My%20Web%20Sites/rotimi/www.kreadoai.com/assets/Poppins-SemiBold-37504a1d.otf	(from https://www.kreadoai.com/assets/index-7fde292a.css)
10:06:21	70944/70944	---M-Z	200	added ('OK')	font/woff	etag:%2264802887-11539%22	https://www.kreadoai.com/assets/Poppins-SemiBold-e33e73e4.woff	C:/My%20Web%20Sites/rotimi/www.kreadoai.com/assets/Poppins-SemiBold-e33e73e4.woff	(from https://www.kreadoai.com/assets/index-7fde292a.css)
10:06:21	154628/154628	---M-Z	200	added ('OK')	application/octet-stream	etag:%2264802887-10d0d%22	https://www.kreadoai.com/assets/Poppins-Regular-cdedb172.ttf	C:/My%20Web%20Sites/rotimi/www.kreadoai.com/assets/Poppins-Regular-cdedb172.ttf	(from https://www.kreadoai.com/assets/index-7fde292a.css)
10:06:22	466728/466728	---M-Z	200	added ('OK')	application/octet-stream	etag:%2264802887-28546%22	https://www.kreadoai.com/assets/Poppins-Regular-e0d67e16.otf	C:/My%20Web%20Sites/rotimi/www.kreadoai.com/assets/Poppins-Regular-e0d67e16.otf	(from https://www.kreadoai.com/assets/index-7fde292a.css)
10:06:22	71272/71272	---M-Z	200	added ('OK')	font/woff	etag:%2264802887-1167d%22	https://www.kreadoai.com/assets/Poppins-Regular-fcc8cc54.woff	C:/My%20Web%20Sites/rotimi/www.kreadoai.com/assets/Poppins-Regular-fcc8cc54.woff	(from https://www.kreadoai.com/assets/index-7fde292a.css)
